response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4989
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4990
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4991
0.0088,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4992
0.0088,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4993
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4994
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4995
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4996
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4997
0.0088,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4999
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.5001
0.0090,0.0000,0.0000,0.0000,0.0088,0.0002,200,299.4999
